6,75,12.0079
6,76,11.3481
6,77,8.04926
6,78,7.38949
6,79,15.3068
7,1,11.3481
7,2,13.9872
7,3,12.0079
7,4,2.11128
7,5,1.45151
7,6,1.45151
7,7,1.45151
7,8,1.45151
7,9,1.45151
7,10,2.11128
7,11,3.43083
7,12,3.43083
7,13,4.75039
7,14,4.09061
7,15,6.06994
7,16,5.41016
7,17,2.77106
7,18,3.43083
7,19,2.77106
7,20,6.72971
7,21,8.04926
7,22,7.38949
7,23,4.09061
7,24,4.09061
7,25,4.09061
7,26,6.72971
7,27,6.06994
7,28,5.41016
7,29,6.06994
7,30,6.06994
7,31,7.38949
7,32,12.0079
7,33,11.3481
7,34,10.6884
7,35,10.0286
7,36,9.36882
7,37,8.70904
7,38,8.04926
7,39,7.38949
7,40,8.70904
7,41,8.04926
7,42,10.6884
7,43,8.70904
7,44,10.6884
7,45,11.3481
7,46,9.36882
7,47,9.36882
7,48,10.0286
7,49,12.0079
7,50,11.3481
7,51,12.0079
7,52,12.6677
7,53,12.0079
7,54,15.3068
7,55,16.6264
7,56,15.9666
7,57,5.41016
7,58,2.77106
7,59,2.11128
7,60,5.41016
7,61,4.75039
7,62,4.09061
7,63,6.72971
7,64,10.0286
7,65,14.647
7,66,13.9872
7,67,13.9872
7,68,14.647
7,69,13.9872
7,70,12.6677
7,71,10.0286
7,72,9.36882
7,73,8.70904
7,74,8.04926
7,75,11.3481
7,76,10.6884
7,77,7.38949
7,78,6.72971
7,79,14.647
8,1,10.0286
8,2,13.3275
8,3,11.3481
8,4,2.77106
8,5,2.77106
8,6,2.11128
8,7,1.45151
8,8,1.45151
8,9,2.11128
8,10,1.45151
8,11,2.11128
8,12,2.77106
8,13,4.09061
8,14,3.43083
8,15,5.41016
8,16,4.75039
8,17,2.11128
8,18,3.43083
8,19,2.77106
8,20,6.72971
8,21,8.04926
8,22,7.38949
8,23,4.09061
8,24,4.09061
8,25,4.09061
8,26,6.72971
8,27,6.06994
8,28,5.41016
8,29,6.06994
8,30,4.75039
8,31,7.38949
8,32,12.0079
8,33,11.3481
8,34,10.6884
8,35,10.0286
8,36,9.36882
8,37,8.70904
8,38,8.04926
8,39,6.06994
8,40,7.38949
8,41,6.72971
8,42,9.36882
8,43,7.38949
8,44,9.36882
8,45,10.0286
8,46,8.70904
8,47,9.36882
8,48,10.0286
8,49,10.6884
8,50,10.0286
8,51,10.6884
8,52,11.3481
8,53,10.6884
8,54,13.9872
8,55,15.3068
8,56,14.647
8,57,4.75039
8,58,4.09061
8,59,2.77106
8,60,4.75039
8,61,4.75039
8,62,4.09061
8,63,6.72971
8,64,8.70904
8,65,13.3275
8,66,12.6677
8,67,12.6677
8,68,13.9872
8,69,13.3275
8,70,12.0079
8,71,9.36882
8,72,8.70904
8,73,8.04926
8,74,7.38949
8,75,10.6884
8,76,10.0286
8,77,6.72971
8,78,6.06994
8,79,13.9872
9,1,10.6884
9,2,13.9872
9,3,12.0079
9,4,2.77106
9,5,2.11128
9,6,2.11128
9,7,1.45151
9,8,2.11128
9,9,1.45151
9,10,2.11128
9,11,2.77106
9,12,3.43083
9,13,4.75039
9,14,4.09061
9,15,5.41016
9,16,4.75039
9,17,2.11128
9,18,2.77106
9,19,2.11128
9,20,6.06994
9,21,7.38949
9,22,6.72971
9,23,3.43083
9,24,3.43083
9,25,3.43083
9,26,6.06994
9,27,5.41016
9,28,4.75039
9,29,5.41016
9,30,5.41016
9,31,6.72971
9,32,11.3481
9,33,10.6884
9,34,10.0286
9,35,9.36882
9,36,8.70904
9,37,8.04926
9,38,7.38949
9,39,6.72971
9,40,8.04926
9,41,7.38949
9,42,10.0286
9,43,8.04926
9,44,10.0286
9,45,10.6884
9,46,8.70904
9,47,8.70904
9,48,9.36882
9,49,11.3481
9,50,10.6884
9,51,11.3481
9,52,12.0079
9,53,11.3481
9,54,14.647
9,55,15.9666
9,56,15.3068
9,57,5.41016
9,58,3.43083
9,59,2.77106
9,60,5.41016
9,61,4.09061
9,62,3.43083
9,63,6.06994
9,64,9.36882
9,65,13.9872
9,66,13.3275
9,67,13.3275
9,68,14.647
9,69,13.9872
9,70,12.6677
9,71,10.0286
9,72,9.36882
9,73,8.70904
9,74,8.04926
9,75,11.3481
9,76,10.6884
9,77,7.38949
9,78,6.72971
9,79,14.647
10,1,9.36882
10,2,12.6677
10,3,10.6884
10,4,3.43083
10,5,3.43083
10,6,2.77106
10,7,2.11128
10,8,1.45151
10,9,2.11128
10,10,1.45151
10,11,1.45151
10,12,2.11128
10,13,3.43083
10,14,2.77106
10,15,4.75039
10,16,4.09061
10,17,1.45151
10,18,2.77106
10,19,2.11128
10,20,6.06994
10,21,7.38949
10,22,6.72971
10,23,3.43083
10,24,3.43083
10,25,3.43083
10,26,6.06994
10,27,5.41016
10,28,4.75039
10,29,5.41016
10,30,4.09061
10,31,6.72971
10,32,11.3481
10,33,10.6884
10,34,10.0286
10,35,9.36882
10,36,8.70904
10,37,8.04926
10,38,7.38949
10,39,5.41016
10,40,6.72971
10,41,6.06994
10,42,8.70904
10,43,6.72971
10,44,8.70904
10,45,9.36882
10,46,8.04926
10,47,8.70904
10,48,9.36882
10,49,10.0286
10,50,9.36882
10,51,10.0286
10,52,10.6884
10,53,10.0286
10,54,13.3275
10,55,14.647
10,56,13.9872
10,57,4.09061
10,58,4.09061
10,59,3.43083
10,60,4.09061
10,61,4.09061
10,62,3.43083
10,63,6.06994
10,64,8.04926
10,65,12.6677
10,66,12.0079
10,67,12.0079
10,68,13.3275
10,69,12.6677
10,70,11.3481
10,71,8.70904
10,72,8.04926
10,73,7.38949
10,74,6.72971
10,75,10.0286
10,76,9.36882
10,77,6.06994
10,78,5.41016
10,79,13.3275
11,1,8.70904
11,2,12.0079
11,3,10.0286
11,4,3.43083
11,5,4.09061
11,6,3.43083
11,7,3.43083
11,8,2.11128
11,9,2.77106
11,10,1.45151
11,11,1.45151
11,12,1.45151
11,13,2.77106
11,14,2.11128
11,15,3.43083
11,16,2.77106
11,17,2.11128
11,18,3.43083
11,19,2.77106
11,20,6.72971
11,21,8.04926
11,22,7.38949
11,23,4.09061
11,24,3.43083
11,25,4.09061
11,26,6.72971
11,27,6.06994
11,28,5.41016
11,29,6.06994
11,30,3.43083
11,31,7.38949
11,32,12.0079
11,33,11.3481
11,34,10.6884
11,35,10.0286
11,36,9.36882
11,37,8.70904
11,38,8.04926
11,39,4.75039
11,40,6.06994
11,41,5.41016
11,42,8.04926
11,43,6.06994
11,44,8.04926
11,45,8.70904
11,46,7.38949
11,47,6.06994
11,48,8.04926
11,49,9.36882
11,50,8.70904
11,51,9.36882
11,52,10.0286
11,53,9.36882
11,54,12.6677
11,55,13.9872
11,56,13.3275
11,57,3.43083
11,58,5.41016
11,59,4.75039
11,60,3.43083
11,61,4.75039
11,62,4.09061
11,63,6.72971
11,64,7.38949
11,65,12.0079
11,66,11.3481
11,67,11.3481
11,68,12.6677
11,69,12.0079
11,70,10.6884
11,71,8.04926
11,72,7.38949
11,73,6.72971
11,74,6.06994
11,75,9.36882
11,76,8.70904
11,77,5.41016
11,78,4.75039
11,79,12.6677
12,1,8.04926
12,2,11.3481
12,3,9.36882
12,4,4.09061
12,5,4.75039
12,6,4.09061
12,7,3.43083
12,8,2.77106
12,9,3.43083
12,10,2.11128
12,11,1.45151
12,12,1.45151
12,13,2.11128
12,14,1.45151
12,15,2.77106
12,16,2.11128
12,17,2.77106
12,18,3.43083
12,19,2.77106
12,20,4.75039
12,21,6.72971
12,22,7.38949
12,23,4.09061
12,24,3.43083
12,25,4.09061
12,26,6.72971
12,27,6.06994
12,28,5.41016
12,29,6.06994
12,30,2.77106
12,31,8.04926
12,32,9.36882
12,33,8.04926
12,34,7.38949
12,35,6.72971
12,36,6.06994
12,37,5.41016
12,38,4.75039
12,39,4.09061
12,40,5.41016
12,41,4.75039
12,42,7.38949
12,43,5.41016
12,44,7.38949
12,45,8.04926
12,46,6.72971
12,47,5.41016
12,48,7.38949
12,49,8.70904
12,50,8.04926
12,51,8.70904
12,52,9.36882
12,53,8.70904
12,54,12.0079
12,55,13.3275
12,56,12.6677
12,57,2.77106
12,58,6.06994
12,59,5.41016
12,60,2.77106
12,61,4.75039
12,62,4.09061
12,63,6.72971
12,64,6.72971
12,65,11.3481
12,66,10.6884
12,67,10.6884
12,68,12.0079
12,69,11.3481
12,70,10.0286
12,71,6.72971
12,72,6.06994
12,73,6.06994
12,74,5.41016
12,75,8.70904
12,76,8.04926
12,77,4.75039
12,78,4.09061
12,79,12.0079
13,1,9.36882
13,2,11.3481
13,3,9.36882
13,4,5.41016
13,5,6.06994
13,6,5.41016
13,7,4.75039
13,8,4.09061
13,9,4.75039
13,10,3.43083
13,11,2.77106
13,12,2.11128
13,13,1.45151
13,14,1.45151
13,15,2.77106
13,16,2.11128
13,17,4.09061
13,18,4.75039
13,19,4.09061
13,20,5.41016
13,21,7.38949
13,22,7.38949
13,23,6.72971
13,24,4.75039
13,25,8.04926
13,26,8.04926
13,27,7.38949
13,28,6.72971
13,29,7.38949
13,30,2.77106
13,31,8.70904
13,32,10.0286
13,33,8.70904
13,34,8.04926
13,35,7.38949
13,36,6.72971
13,37,6.06994
13,38,5.41016
13,39,4.75039
13,40,5.41016
13,41,4.75039
13,42,6.72971
13,43,6.72971
13,44,8.70904
13,45,7.38949
13,46,6.72971
13,47,6.06994
13,48,7.38949
13,49,10.0286
13,50,9.36882
13,51,10.0286
13,52,10.6884
13,53,10.0286
13,54,13.3275
13,55,14.647
13,56,13.9872
13,57,2.11128
13,58,6.72971
13,59,6.06994
13,60,1.45151
13,61,6.06994
13,62,5.41016
13,63,8.04926
13,64,8.04926
13,65,12.6677
13,66,12.0079
13,67,12.0079
13,68,12.0079
13,69,11.3481
13,70,10.0286
13,71,6.72971
13,72,6.06994
13,73,5.41016
13,74,4.75039
13,75,8.70904
13,76,8.04926
13,77,4.09061
13,78,3.43083
13,79,12.0079
14,1,7.38949
14,2,10.6884
14,3,8.70904
14,4,4.75039
14,5,5.41016
14,6,4.75039
14,7,4.09061
14,8,3.43083
14,9,4.09061
14,10,2.77106
14,11,2.11128
14,12,1.45151
14,13,1.45151
14,14,1.45151
14,15,2.11128
14,16,1.45151
14,17,2.77106
14,18,4.09061
14,19,3.43083
14,20,4.75039
14,21,6.72971
14,22,6.72971
14,23,6.06994
14,24,4.09061
14,25,7.38949
14,26,7.38949
14,27,6.72971
14,28,6.06994
14,29,9.36882
14,30,2.11128
14,31,8.04926
14,32,9.36882
14,33,8.04926
14,34,7.38949
14,35,6.72971
14,36,6.06994
14,37,5.41016
14,38,4.75039
14,39,4.09061
14,40,4.75039
14,41,4.09061
14,42,6.72971
14,43,4.75039
14,44,6.72971
14,45,7.38949
14,46,6.06994
14,47,5.41016
14,48,6.72971
14,49,8.04926
14,50,7.38949
14,51,8.04926
14,52,8.70904
14,53,8.04926
14,54,11.3481
14,55,12.6677
14,56,12.0079
14,57,2.11128
14,58,6.72971
14,59,6.06994
14,60,2.11128
14,61,5.41016
14,62,4.75039
14,63,8.70904
14,64,6.06994
14,65,10.6884
14,66,10.0286
14,67,10.0286
14,68,11.3481
14,69,10.6884
14,70,9.36882
14,71,6.72971
14,72,6.06994
14,73,5.41016
14,74,4.75039
14,75,8.04926
14,76,7.38949
14,77,4.09061
14,78,3.43083
14,79,11.3481
15,1,11.3481
15,2,10.0286
15,3,8.04926
15,4,6.72971
15,5,7.38949
15,6,6.72971
15,7,6.06994
15,8,5.41016
15,9,5.41016
15,10,4.75039
15,11,3.43083
15,12,2.77106
15,13,2.77106
15,14,2.11128
15,15,1.45151
15,16,1.45151
15,17,4.75039
15,18,6.06994
15,19,5.41016
15,20,6.06994
15,21,8.04926
15,22,8.04926
15,23,7.38949
15,24,8.04926
15,25,8.70904
15,26,11.3481
15,27,10.6884
15,28,10.0286
15,29,10.6884
15,30,3.43083
15,31,9.36882
15,32,10.6884
15,33,10.0286
15,34,9.36882
15,35,8.04926
15,36,7.38949
15,37,6.72971
15,38,6.06994
15,39,5.41016
15,40,6.06994
15,41,5.41016
15,42,8.04926
15,43,8.70904
15,44,10.6884
15,45,8.70904
15,46,7.38949
15,47,6.72971
15,48,8.04926
15,49,12.0079
15,50,11.3481
15,51,12.0079
15,52,12.6677
15,53,12.0079
15,54,15.3068
15,55,16.6264
15,56,15.9666
15,57,1.45151
15,58,8.04926
15,59,7.38949
15,60,3.43083
15,61,7.38949
15,62,6.72971
15,63,10.0286
15,64,10.0286
15,65,14.647
15,66,13.9872
15,67,13.9872
15,68,7.38949
15,69,6.72971
15,70,6.06994
15,71,6.06994
15,72,5.41016
15,73,4.75039
15,74,4.09061
15,75,4.75039
15,76,6.72971
15,77,3.43083
15,78,2.77106
15,79,10.6884
16,1,8.04926
16,2,9.36882
16,3,7.38949
16,4,6.06994
16,5,6.72971
16,6,6.06994
16,7,5.41016
16,8,4.75039
16,9,4.75039
16,10,4.09061
16,11,2.77106
16,12,2.11128
16,13,2.11128
16,14,1.45151
16,15,1.45151
16,16,1.45151
16,17,4.09061
16,18,5.41016
16,19,4.75039
16,20,5.41016
16,21,7.38949
16,22,7.38949
16,23,6.72971
16,24,7.38949
16,25,8.04926
16,26,10.6884
16,27,10.0286
16,28,9.36882
16,29,10.0286
16,30,2.77106
16,31,8.70904
16,32,10.6884
16,33,10.0286
16,34,9.36882
16,35,7.38949
16,36,6.72971
16,37,6.06994
16,38,5.41016
16,39,4.75039
16,40,5.41016
16,41,4.75039
16,42,5.41016
16,43,5.41016
16,44,7.38949
16,45,6.06994
16,46,5.41016
16,47,6.72971
16,48,7.38949
16,49,8.70904
16,50,8.04926
16,51,8.70904
16,52,9.36882
16,53,8.70904
16,54,12.0079
16,55,13.3275
16,56,12.6677
16,57,1.45151
16,58,7.38949
16,59,6.72971
16,60,2.77106
16,61,6.72971
16,62,6.06994
16,63,9.36882
16,64,6.72971
16,65,11.3481
16,66,10.6884
16,67,10.6884
16,68,10.0286
16,69,9.36882
16,70,8.04926
16,71,5.41016
16,72,4.75039
16,73,4.09061
16,74,3.43083
16,75,6.72971
16,76,6.06994
16,77,2.77106
16,78,2.11128
16,79,10.0286
17,1,9.36882
17,2,10.0286
17,3,8.04926
17,4,4.75039
17,5,2.77106
17,6,4.09061
17,7,2.77106
17,8,2.11128
17,9,2.11128
17,10,1.45151
17,11,2.11128
17,12,2.77106
17,13,4.09061
17,14,2.77106
17,15,4.75039
17,16,4.09061
17,17,1.45151
17,18,2.11128
17,19,1.45151
17,20,5.41016
17,21,6.72971
17,22,6.06994
17,23,2.77106
17,24,2.77106
17,25,2.77106
17,26,5.41016
17,27,4.75039
17,28,4.09061
17,29,4.75039
17,30,4.09061
17,31,6.06994
17,32,10.6884
17,33,10.0286
17,34,9.36882
17,35,8.70904
17,36,8.04926
17,37,7.38949
17,38,6.72971
17,39,5.41016
17,40,6.72971
17,41,6.06994
17,42,8.70904
17,43,6.72971
17,44,10.0286
17,45,9.36882
17,46,8.04926
17,47,8.04926
17,48,8.70904
17,49,10.6884
17,50,10.0286
17,51,10.6884
17,52,10.6884
17,53,10.0286
17,54,13.9872
17,55,15.3068
17,56,14.647
17,57,4.09061
17,58,4.09061
17,59,3.43083
17,60,4.75039
17,61,3.43083
17,62,2.77106
17,63,5.41016
17,64,8.04926
17,65,13.3275
17,66,12.6677
17,67,12.0079
17,68,10.6884
17,69,10.0286
17,70,8.70904
17,71,8.70904
17,72,8.04926
17,73,7.38949
17,74,6.72971
17,75,7.38949
17,76,6.72971
17,77,6.06994
17,78,5.41016
17,79,10.6884
18,1,11.3481
18,2,10.6884
18,3,10.6884
18,4,4.75039
18,5,4.09061
18,6,4.09061
18,7,3.43083
18,8,3.43083
18,9,2.77106
18,10,2.77106
18,11,3.43083
18,12,3.43083
18,13,4.75039
18,14,4.09061
18,15,6.06994
18,16,5.41016
18,17,2.11128
18,18,1.45151
18,19,1.45151
18,20,5.41016
18,21,6.72971
18,22,3.43083
18,23,2.77106
18,24,1.45151
18,25,2.11128
18,26,4.09061
18,27,3.43083
18,28,2.77106
18,29,3.43083
18,30,4.75039
18,31,4.75039
18,32,10.6884
18,33,5.41016
18,34,9.36882
18,35,8.70904
18,36,8.04926
18,37,7.38949
18,38,6.72971
18,39,7.38949
18,40,8.70904
18,41,8.04926
18,42,8.70904
18,43,9.36882
18,44,10.0286
18,45,9.36882
18,46,8.04926
18,47,8.04926
18,48,8.70904
18,49,10.6884
18,50,10.0286
18,51,10.6884
18,52,12.6677
18,53,12.0079
18,54,13.9872
18,55,15.3068
18,56,14.647
18,57,6.72971
18,58,5.41016
18,59,4.75039
18,60,5.41016
18,61,2.11128
18,62,1.45151
18,63,4.09061
18,64,10.0286
18,65,13.3275
18,66,12.6677
18,67,13.3275
18,68,12.6677
18,69,12.6677
18,70,12.0079
18,71,11.3481
18,72,10.6884
18,73,10.0286
18,74,9.36882
18,75,9.36882
18,76,8.70904
18,77,8.70904
18,78,8.04926
18,79,13.3275
19,1,10.6884
19,2,10.0286
19,3,10.0286
19,4,5.41016
19,5,3.43083
19,6,4.75039
19,7,2.77106
19,8,2.77106
19,9,2.11128
19,10,2.11128
19,11,2.77106
19,12,2.77106
19,13,4.09061
19,14,3.43083
19,15,5.41016
19,16,4.75039
19,17,1.45151
19,18,1.45151
19,19,1.45151
19,20,4.75039
19,21,6.06994
19,22,5.41016
19,23,2.11128
19,24,2.11128
19,25,2.11128
19,26,4.75039
19,27,4.09061
19,28,3.43083
19,29,4.09061
19,30,4.75039
19,31,5.41016
19,32,10.0286
19,33,9.36882
19,34,8.70904
19,35,8.04926
19,36,7.38949
19,37,6.72971
19,38,6.06994
19,39,6.72971
19,40,8.04926
19,41,7.38949
19,42,8.04926
19,43,8.70904
19,44,9.36882
19,45,8.70904
19,46,7.38949
19,47,7.38949
19,48,8.04926
19,49,10.0286
19,50,9.36882
19,51,10.0286
19,52,12.0079
19,53,11.3481
19,54,13.3275
19,55,14.647
19,56,13.9872
19,57,4.75039
19,58,4.75039
19,59,4.09061
19,60,4.75039
19,61,2.77106
19,62,2.11128
19,63,4.75039
19,64,9.36882
19,65,12.6677
19,66,12.0079
19,67,12.6677
19,68,12.0079
19,69,12.0079
19,70,11.3481
19,71,9.36882
19,72,8.70904
19,73,8.04926
19,74,7.38949
19,75,8.04926
19,76,7.38949
19,77,6.72971
19,78,6.06994
19,79,12.6677
20,1,6.72971
20,2,6.06994
20,3,6.06994
20,4,9.36882
20,5,7.38949
20,6,8.70904
20,7,6.72971
20,8,6.72971
20,9,6.06994
20,10,6.06994
20,11,6.72971
20,12,4.75039
20,13,5.41016
20,14,4.75039
20,15,6.06994
20,16,5.41016
20,17,5.41016
20,18,5.41016
20,19,4.75039
20,20,1.45151
20,21,3.43083
20,22,2.77106
20,23,2.11128
20,24,2.77106
20,25,3.43083
20,26,6.06994
20,27,5.41016
20,28,4.75039
20,29,4.75039
20,30,3.43083
20,31,6.06994
20,32,7.38949
20,33,6.72971
20,34,6.06994
20,35,5.41016
20,36,4.75039
20,37,4.09061
20,38,2.77106
20,39,2.77106
20,40,4.09061
20,41,3.43083
20,42,4.09061
20,43,4.75039
20,44,6.06994
20,45,4.75039
20,46,3.43083
20,47,4.75039
20,48,5.41016
20,49,7.38949
20,50,6.72971
20,51,7.38949
20,52,8.04926
20,53,7.38949
20,54,10.6884
20,55,12.0079
20,56,11.3481
20,57,5.41016
